DS_IDENTIFICACAO_RECURSO,DT_AUTUACAO,DT_BAIXA,SG_UF_TRIBUNAL_ORIGEM,SG_UF_TRIBUNAL,NR_INSTANCIA_ORIGEM,NR_INSTANCIA,DT_DISTRIBUICAO,id_recurso
Processo,2022-08-08,2022-09-22,SP,SP,26,2,2022-08-08,13510
Processo,2022-08-08,2023-02-08,SP,SP,26,2,2022-08-08,13511
Processo,2022-08-12,2022-11-01,SP,SP,26,2,2022-08-12,13512
Processo,2022-10-18,2022-10-30,SP,SP,26,2,2022-10-18,13513
Processo,2022-08-15,2022-11-01,SP,SP,26,2,2022-08-15,13514
Processo,2022-08-12,2022-09-27,SP,SP,26,2,2022-08-12,13515
Processo,2022-09-10,2022-09-30,SP,SP,26,2,2022-09-10,13516
Processo,2022-08-15,2022-10-13,SP,SP,26,2,2022-08-15,13517
Processo,2022-08-03,2022-09-19,SP,SP,26,2,2022-08-03,13518
Processo,2022-08-03,2022-09-19,SP,SP,26,2,2022-08-03,13519
Processo,2022-08-15,2022-09-29,SP,SP,26,2,2022-08-15,13520
Processo,2022-09-16,2022-09-30,SP,SP,26,2,2022-09-16,13521
Processo,2022-09-09,2022-10-18,SP,SP,26,2,2022-09-09,13522
Processo,2022-09-09,2022-10-18,SP,SP,26,2,2022-09-09,13523
Processo,2022-09-09,2022-10-18,SP,SP,26,2,2022-09-09,13524
Processo,2022-08-04,2022-10-01,SP,SP,26,2,2022-08-04,13525
Processo,2022-08-04,2022-10-01,SP,SP,26,2,2022-08-04,13526
Processo,2022-08-15,2022-10-12,SP,SP,26,2,2022-08-15,13527
Processo,2022-08-04,2022-12-07,SP,SP,26,2,2022-08-04,13528
Processo,2022-10-02,2022-11-16,SP,SP,26,2,2022-10-02,13529
Processo,2022-08-02,2022-12-17,SP,SP,26,2,2022-08-02,13530
Processo,2022-08-02,2022-12-17,SP,SP,26,2,2022-08-02,13531
Processo,2022-08-12,2022-11-01,SP,SP,26,2,2022-08-12,13532
Processo,2022-08-12,2022-11-01,SP,SP,26,2,2022-08-12,13533
Processo,2022-09-13,2023-07-24,SP,SP,26,2,2022-09-13,13534
Processo,2022-09-13,2023-07-24,SP,SP,26,2,2022-09-13,13535
Processo,2022-08-13,2022-10-11,SP,SP,26,2,2022-08-13,13536
Processo,2022-09-24,2022-10-12,SP,SP,26,2,2022-09-24,13537
Processo,2022-08-15,2022-10-26,SP,SP,26,2,2022-08-15,13538
Processo,2022-08-09,2022-09-26,SP,SP,26,2,2022-08-09,13539
Processo,2022-08-09,2022-09-27,SP,SP,26,2,2022-08-09,13540
Processo,2022-08-12,2022-10-04,SP,SP,26,2,2022-08-12,13541
Processo,2022-08-12,2022-10-04,SP,SP,26,2,2022-08-12,13542
Processo,2022-10-28,2023-09-26,SP,SP,26,2,2022-10-28,13543
Processo,2022-10-28,2023-09-26,SP,SP,26,2,2022-10-28,13544
Processo,2022-10-28,2023-09-26,SP,SP,26,2,2022-10-28,13545
Processo,2022-10-28,2023-09-26,SP,SP,26,2,2022-10-28,13546
Processo,2022-08-10,2022-10-03,SP,SP,26,2,2022-08-10,13547
Processo,2022-08-15,2022-12-07,SP,SP,26,2,2022-11-22,13548
Processo,2022-08-15,2022-12-07,SP,SP,26,2,2022-11-22,13549
Processo,2022-08-15,2022-12-07,SP,SP,26,2,2022-11-22,13550
Processo,2022-09-12,2023-07-24,SP,SP,26,2,2022-09-12,13551
Processo,2022-09-12,2023-07-24,SP,SP,26,2,2022-09-12,13552
Processo,2022-09-12,2023-07-24,SP,SP,26,2,2022-09-12,13553
Processo,2022-09-12,2023-07-24,SP,SP,26,2,2022-09-12,13554
Processo,2022-09-12,2023-07-24,SP,SP,26,2,2022-09-12,13555
Processo,2022-08-10,2023-02-13,SP,SP,26,2,2022-08-10,13556
Processo,2022-09-27,,SP,SP,26,2,2023-04-03,13557
Processo,2022-09-27,,SP,SP,26,2,2023-04-03,13558
Processo,2022-09-27,,SP,SP,26,2,2023-04-03,13559
Processo,2022-09-13,,SP,SP,26,2,2023-11-08,13560
Processo,2022-09-13,,SP,SP,26,2,2023-11-08,13561
Processo,2022-09-13,,SP,SP,26,2,2023-11-08,13562
Processo,2022-08-08,2022-10-10,SP,SP,26,2,2022-08-08,13563
Processo,2022-08-15,2022-11-03,SP,SP,26,2,2022-08-15,13564
Processo,2022-08-15,2022-11-03,SP,SP,26,2,2022-08-15,13565
Processo,2022-08-09,2022-09-27,SP,SP,26,2,2022-08-09,13566
Processo,2022-08-14,2022-09-27,SP,SP,26,2,2022-08-14,13567
Processo,2022-08-15,2022-12-07,SP,SP,26,2,2022-10-20,13568
Processo,2022-08-15,2022-12-07,SP,SP,26,2,2022-10-20,13569
Processo,2022-08-15,2022-12-07,SP,SP,26,2,2022-10-20,13570
Processo,2022-08-15,2022-10-25,SP,SP,26,2,2022-08-15,13571
Processo,2022-08-15,2022-10-25,SP,SP,26,2,2022-08-15,13572
Processo,2022-06-13,2022-07-29,SP,SP,26,2,2022-06-13,13573
Processo,2022-06-13,2022-07-29,SP,SP,26,2,2022-06-13,13574
Processo,2022-08-08,2022-09-28,SP,SP,26,2,2022-08-08,13575
Processo,2022-08-15,2022-09-27,SP,SP,26,2,2022-08-15,13576
Processo,2022-08-10,2022-10-24,SP,SP,26,2,2022-08-10,13577
Processo,2022-09-30,2022-12-04,SP,SP,26,2,2022-09-30,13578
Processo,2022-09-30,2022-12-04,SP,SP,26,2,2022-09-30,13579
Processo,2022-08-08,2022-09-27,SP,SP,26,2,2022-08-08,13580
Processo,2022-08-10,2022-10-06,SP,SP,26,2,2022-08-10,13581
Processo,2022-08-15,2022-09-26,SP,SP,26,2,2022-08-15,13582
Processo,2022-08-15,2022-09-26,SP,SP,26,2,2022-08-15,13583
Processo,2022-08-15,2022-09-26,SP,SP,26,2,2022-08-15,13584
Processo,2022-08-15,2022-09-26,SP,SP,26,2,2022-08-15,13585
Processo,2022-08-10,2022-12-08,SP,SP,26,2,2022-08-10,13586
Processo,2022-08-10,2022-12-08,SP,SP,26,2,2022-08-10,13587
Processo,2022-08-10,2022-12-08,SP,SP,26,2,2022-08-10,13588
Processo,2022-07-19,2023-04-17,SP,SP,26,2,2023-04-14,13589
Processo,2022-08-12,2022-09-26,SP,SP,26,2,2022-08-12,13590
Processo,2022-08-05,2022-10-20,SP,SP,26,2,2022-08-05,13591
Processo,2022-08-05,2022-10-20,SP,SP,26,2,2022-08-05,13592
Processo,2022-08-10,2023-06-23,SP,SP,26,2,2022-08-10,13593
Processo,2022-08-10,2023-06-23,SP,SP,26,2,2022-08-10,13594
Processo,2022-08-10,2023-06-23,SP,SP,26,2,2022-08-10,13595
Processo,2022-08-15,2022-11-10,SP,SP,26,2,2022-08-15,13596
Processo,2022-08-15,2022-11-10,SP,SP,26,2,2022-08-15,13597
Processo,2022-08-15,2022-11-10,SP,SP,26,2,2022-08-15,13598
Processo,2022-08-15,2022-11-01,SP,SP,26,2,2022-08-15,13599
Processo,2022-08-02,2022-12-14,SP,SP,26,2,2022-08-02,13600
Processo,2022-08-02,2022-12-14,SP,SP,26,2,2022-08-02,13601
Processo,2022-06-13,2022-07-28,SP,SP,26,2,2022-06-13,13602
Processo,2022-08-08,2022-10-12,SP,SP,26,2,2022-08-08,13603
Processo,2022-09-24,2022-10-08,SP,SP,26,2,2022-09-24,13604
Processo,2022-08-08,2022-09-27,SP,SP,26,2,2022-08-08,13605
Processo,2022-08-15,2022-12-07,SP,SP,26,2,2022-08-15,13606
Processo,2022-08-15,2022-12-07,SP,SP,26,2,2022-08-15,13607
Processo,2022-08-15,2022-12-07,SP,SP,26,2,2022-08-15,13608
Processo,2022-09-19,2022-10-09,SP,SP,26,2,2022-09-19,13609
Processo,2022-08-04,2022-09-27,SP,SP,26,2,2022-08-04,13610
Processo,2022-09-21,2022-10-12,SP,SP,26,2,2022-09-21,13611
Processo,2022-09-21,2022-10-12,SP,SP,26,2,2022-09-21,13612
Processo,2022-08-08,2022-12-07,SP,SP,26,2,2022-08-08,13613
Processo,2022-08-08,2022-12-07,SP,SP,26,2,2022-08-08,13614
Processo,2022-08-08,2022-12-07,SP,SP,26,2,2022-08-08,13615
Processo,2022-08-14,2022-10-04,SP,SP,26,2,2022-08-14,13616
Processo,2022-08-14,2022-10-04,SP,SP,26,2,2022-08-14,13617
Processo,2022-08-10,2022-09-27,SP,SP,26,2,2022-08-10,13618
Processo,2022-09-28,2022-10-06,SP,SP,26,2,2022-09-28,13619
Processo,2022-09-28,2022-10-06,SP,SP,26,2,2022-09-28,13620
Processo,2022-08-10,2022-10-12,SP,SP,26,2,2022-08-10,13621
Processo,2022-08-15,2022-10-04,SP,SP,26,2,2022-08-15,13622
Processo,2022-08-08,2022-09-28,SP,SP,26,2,2022-08-08,13623
Processo,2022-08-08,2022-09-28,SP,SP,26,2,2022-08-08,13624
Processo,2022-08-14,2022-09-30,SP,SP,26,2,2022-08-14,13625
Processo,2022-08-15,2022-10-13,SP,SP,26,2,2022-08-15,13626
Processo,2022-08-15,2022-10-13,SP,SP,26,2,2022-08-15,13627
Processo,2022-08-14,2022-09-24,SP,SP,26,2,2022-08-14,13628
Processo,2022-08-14,2022-09-24,SP,SP,26,2,2022-08-14,13629
Processo,2022-08-14,2022-10-13,SP,SP,26,2,2022-08-14,13630
Processo,2022-08-14,2022-09-27,SP,SP,26,2,2022-08-14,13631
Processo,2022-08-12,2022-12-14,SP,SP,26,2,2022-08-12,13632
Processo,2022-08-15,2022-11-01,SP,SP,26,2,2022-08-15,13633
Processo,2022-08-08,2022-09-28,SP,SP,26,2,2022-08-08,13634
Processo,2022-08-08,2022-09-28,SP,SP,26,2,2022-08-08,13635
Processo,2022-08-09,2022-09-25,SP,SP,26,2,2022-08-10,13636
Processo,2022-08-08,2022-09-28,SP,SP,26,2,2022-08-08,13637
Processo,2022-08-08,2022-09-28,SP,SP,26,2,2022-08-08,13638
Processo,2022-08-14,2022-10-13,SP,SP,26,2,2022-08-14,13639
Processo,2022-08-15,2022-10-03,SP,SP,26,2,2022-08-15,13640
Processo,2022-08-04,2022-09-27,SP,SP,26,2,2022-08-04,13641
Processo,2022-08-09,2022-12-14,SP,SP,26,2,2022-08-09,13642
Processo,2022-08-09,2022-12-14,SP,SP,26,2,2022-08-09,13643
Processo,2022-08-09,2022-12-14,SP,SP,26,2,2022-08-09,13644
Processo,2022-08-18,2022-09-25,SP,SP,26,2,2022-08-18,13645
Processo,2022-08-18,2022-09-25,SP,SP,26,2,2022-08-18,13646
Processo,2022-08-08,2022-10-11,SP,SP,26,2,2022-08-08,13647
Processo,2022-08-15,2022-12-06,SP,SP,26,2,2022-08-15,13648
Processo,2022-08-13,2022-10-11,SP,SP,26,2,2022-08-13,13649
Processo,2022-09-07,2022-11-11,SP,SP,26,2,2022-09-07,13650
Processo,2022-08-10,2022-10-20,SP,SP,26,2,2022-08-10,13651
Processo,2022-08-08,2022-09-27,SP,SP,26,2,2022-08-08,13652
Processo,2022-08-09,2022-10-26,SP,SP,26,2,2022-08-09,13653
Processo,2022-08-09,2022-10-26,SP,SP,26,2,2022-08-09,13654
Processo,2022-08-04,2022-09-24,SP,SP,26,2,2022-08-04,13655
Processo,2022-08-14,2022-10-10,SP,SP,26,2,2022-08-14,13656
Processo,2022-08-14,2022-10-04,SP,SP,26,2,2022-08-14,13657
Processo,2022-08-08,2022-10-12,SP,SP,26,2,2022-08-08,13658
Processo,2022-09-25,,SP,SP,26,2,2023-01-31,13659
Processo,2022-09-25,,SP,SP,26,2,2023-01-31,13660
Processo,2022-08-20,,SP,SP,26,2,2023-11-08,13661
Processo,2022-08-15,2022-09-30,SP,SP,26,2,2022-08-15,13662
Processo,2022-08-15,2022-09-30,SP,SP,26,2,2022-08-15,13663
Processo,2022-12-19,,SP,SP,26,2,2022-12-19,13664
Processo,2022-08-25,2022-10-10,SP,SP,26,2,2022-08-25,13665
Processo,2022-09-12,,SP,SP,26,2,2022-09-12,13666
Processo,2022-09-12,,SP,SP,26,2,2022-09-12,13667
Processo,2022-09-12,,SP,SP,26,2,2022-09-12,13668
Processo,2022-09-10,,SP,SP,26,2,2022-09-10,13669
Processo,2022-10-18,2022-10-29,SP,SP,26,2,2022-10-19,13670
Processo,2022-09-01,2022-09-14,SP,SP,26,2,2022-09-01,13671
Processo,2022-09-12,2023-03-14,SP,SP,26,2,2022-09-12,13672
Processo,2022-09-12,2023-03-14,SP,SP,26,2,2022-09-12,13673
Processo,2022-09-12,2023-03-14,SP,SP,26,2,2022-09-12,13674
Processo,2022-09-12,2023-03-14,SP,SP,26,2,2022-09-12,13675
Processo,2022-09-16,2022-11-06,SP,SP,26,2,2022-09-16,13676
Processo,2022-09-16,2022-11-06,SP,SP,26,2,2022-09-16,13677
Processo,2022-09-16,2022-11-06,SP,SP,26,2,2022-09-16,13678
Processo,2022-09-16,2022-11-06,SP,SP,26,2,2022-09-16,13679
Processo,2022-08-14,2023-09-22,SP,SP,26,2,2022-08-14,13680
Processo,2022-08-14,2023-09-22,SP,SP,26,2,2022-08-14,13681
Processo,2022-08-14,2023-09-22,SP,SP,26,2,2022-08-14,13682
Processo,2022-08-12,2023-09-22,SP,SP,26,2,2022-08-12,13683
Processo,2022-08-12,2023-09-22,SP,SP,26,2,2022-08-12,13684
Processo,2022-08-29,,SP,SP,26,2,2022-08-29,13685
Processo,2022-08-14,2023-09-22,SP,SP,26,2,2022-08-14,13686
Processo,2022-08-14,2023-09-22,SP,SP,26,2,2022-08-14,13687
Processo,2022-08-14,2023-09-22,SP,SP,26,2,2022-08-14,13688
Processo,2022-08-10,2022-09-30,SP,SP,26,2,2022-08-10,13689
Processo,2022-08-10,2022-10-13,SP,SP,26,2,2022-08-10,13690
Processo,2022-08-12,2022-09-30,SP,SP,26,2,2022-08-12,13691
Processo,2022-08-09,2022-10-11,SP,SP,26,2,2022-08-09,13692
Processo,2022-08-09,2022-09-27,SP,SP,26,2,2022-08-09,13693
Processo,2022-08-08,2022-09-26,SP,SP,26,2,2022-08-08,13694
Processo,2022-08-08,2022-09-26,SP,SP,26,2,2022-08-08,13695
Processo,2022-08-15,2022-10-04,SP,SP,26,2,2022-08-15,13696
Processo,2022-08-08,2022-09-27,SP,SP,26,2,2022-08-08,13697
Processo,2022-08-10,2022-10-06,SP,SP,26,2,2022-08-10,13698
Processo,2022-08-15,2022-09-30,SP,SP,26,2,2022-08-15,13699
Processo,2022-09-09,2023-10-11,SP,SP,26,2,2023-01-30,13700
Processo,2022-09-09,2023-10-11,SP,SP,26,2,2023-01-30,13701
Processo,2022-09-09,2023-10-11,SP,SP,26,2,2023-01-30,13702
Processo,2022-09-12,,SP,SP,26,2,2022-09-12,13703
Processo,2022-09-12,,SP,SP,26,2,2022-09-12,13704
Processo,2022-09-12,,SP,SP,26,2,2022-09-12,13705
Processo,2022-08-15,2022-11-01,SP,SP,26,2,2022-08-15,13706
Processo,2022-08-29,,SP,SP,26,2,2023-10-24,13707
Processo,2022-09-13,,SP,SP,26,2,2022-09-13,13708
Processo,2022-09-12,,SP,SP,26,2,2023-10-03,13709
Processo,2022-09-12,,SP,SP,26,2,2023-10-03,13710
Processo,2022-08-15,2022-10-03,SP,SP,26,2,2022-08-15,13711
Processo,2022-08-15,2022-09-27,SP,SP,26,2,2022-08-15,13712
Processo,2022-08-09,2022-09-28,SP,SP,26,2,2022-08-09,13713
Processo,2022-08-09,2022-09-28,SP,SP,26,2,2022-08-09,13714
Processo,2022-08-10,2022-10-01,SP,SP,26,2,2022-08-10,13715
Processo,2022-08-10,2022-10-01,SP,SP,26,2,2022-08-10,13716
Processo,2022-08-10,2022-10-01,SP,SP,26,2,2022-08-10,13717
Processo,2022-08-12,2022-09-28,SP,SP,26,2,2022-08-12,13718
Processo,2022-08-09,2022-09-29,SP,SP,26,2,2022-08-09,13719
Processo,2022-08-02,2022-10-12,SP,SP,26,2,2022-08-02,13720
Processo,2022-08-14,2022-10-01,SP,SP,26,2,2022-08-14,13721
Processo,2022-08-12,2022-09-26,SP,SP,26,2,2022-08-12,13722
Processo,2022-08-12,2022-10-01,SP,SP,26,2,2022-08-12,13723
Processo,2023-01-09,2023-07-20,SP,SP,26,2,2023-04-04,13724
Processo,2023-01-09,2023-07-20,SP,SP,26,2,2023-04-04,13725
Processo,2022-08-03,2022-09-18,SP,SP,26,2,2022-08-03,13726
Processo,2022-08-15,2022-10-03,SP,SP,26,2,2022-08-15,13727
Processo,2022-08-15,2022-10-04,SP,SP,26,2,2022-08-15,13728
Processo,2022-08-15,2022-10-04,SP,SP,26,2,2022-08-15,13729
Processo,2022-08-09,2022-10-11,SP,SP,26,2,2022-08-09,13730
Processo,2022-08-12,2022-09-27,SP,SP,26,2,2022-08-12,13731
Processo,2022-08-15,2022-11-01,SP,SP,26,2,2022-08-15,13732
Processo,2022-12-16,,SP,SP,26,2,2022-12-16,13733
Processo,2022-09-12,,SP,SP,26,2,2023-10-25,13734
Processo,2022-09-12,,SP,SP,26,2,2023-10-25,13735
Processo,2022-09-09,2022-10-18,SP,SP,26,2,2022-09-09,13736
Processo,2022-09-09,2022-10-18,SP,SP,26,2,2022-09-09,13737
Processo,2022-10-15,2022-10-29,SP,SP,26,2,2022-10-15,13738
Processo,2022-08-08,2022-10-11,SP,SP,26,2,2022-08-08,13739
Processo,2022-08-08,2022-09-27,SP,SP,26,2,2022-08-08,13740
Processo,2022-08-08,2022-09-27,SP,SP,26,2,2022-08-08,13741
Processo,2022-08-10,2022-09-28,SP,SP,26,2,2022-08-10,13742
Processo,2022-08-10,2022-09-28,SP,SP,26,2,2022-08-10,13743
Processo,2022-08-26,2022-09-23,SP,SP,26,2,2022-08-26,13744
Processo,2022-08-26,2022-09-23,SP,SP,26,2,2022-08-26,13745
Processo,2022-08-15,2022-11-01,SP,SP,26,2,2022-08-15,13746
Processo,2022-08-09,2022-10-27,SP,SP,26,2,2022-08-09,13747
Processo,2022-08-09,2022-10-27,SP,SP,26,2,2022-08-09,13748
Processo,2022-08-09,2022-10-27,SP,SP,26,2,2022-08-09,13749
Processo,2022-08-09,2022-10-27,SP,SP,26,2,2022-08-09,13750
Processo,2022-08-09,2022-10-27,SP,SP,26,2,2022-08-09,13751
Processo,2022-08-09,2022-10-27,SP,SP,26,2,2022-08-09,13752
Processo,2022-08-10,2022-10-08,SP,SP,26,2,2022-08-10,13753
Processo,2022-09-28,2022-10-08,SP,SP,26,2,2022-09-28,13754
Processo,2022-08-04,2022-09-26,SP,SP,26,2,2022-08-04,13755
Processo,2022-08-14,2022-10-01,SP,SP,26,2,2022-08-14,13756
Processo,2022-08-08,2022-11-01,SP,SP,26,2,2022-08-08,13757
Processo,2022-08-08,2022-11-01,SP,SP,26,2,2022-08-08,13758
Processo,2022-08-08,2022-09-27,SP,SP,26,2,2022-08-08,13759
Processo,2022-08-20,2022-10-04,SP,SP,26,2,2022-08-20,13760
Processo,2022-08-20,2022-10-04,SP,SP,26,2,2022-08-20,13761
Processo,2022-08-10,2022-12-07,SP,SP,26,2,2022-11-16,13762
Processo,2022-08-10,2022-12-07,SP,SP,26,2,2022-11-16,13763
Processo,2022-08-10,2022-12-07,SP,SP,26,2,2022-11-16,13764
Processo,2022-08-10,2022-12-07,SP,SP,26,2,2022-11-16,13765
Processo,2022-08-15,2022-10-01,SP,SP,26,2,2022-08-15,13766
Processo,2022-09-14,,SP,SP,26,2,2023-03-15,13767
Processo,2022-09-14,,SP,SP,26,2,2023-03-15,13768
Processo,2022-09-14,,SP,SP,26,2,2023-03-15,13769
Processo,2022-09-13,2023-11-09,SP,SP,26,2,2022-12-06,13770
Processo,2022-09-13,2023-11-09,SP,SP,26,2,2022-12-06,13771
Processo,2022-09-13,2023-11-09,SP,SP,26,2,2022-12-06,13772
Processo,2022-09-10,,SP,SP,26,2,2022-12-02,13773
Processo,2022-08-12,2022-09-23,SP,SP,26,2,2022-08-12,13774
Processo,2022-08-04,2022-10-09,SP,SP,26,2,2022-08-04,13775
Processo,2022-08-04,2022-10-09,SP,SP,26,2,2022-08-04,13776
Processo,2022-10-07,2022-12-13,SP,SP,26,2,2022-10-07,13777
Processo,2022-08-10,2022-09-27,SP,SP,26,2,2022-08-10,13778
Processo,2022-08-15,2022-10-04,SP,SP,26,2,2022-08-15,13779
Processo,2022-08-04,2022-09-25,SP,SP,26,2,2022-08-04,13780
Processo,2022-08-01,2023-03-17,SP,SP,26,2,2022-08-01,13781
Processo,2022-08-01,2023-03-17,SP,SP,26,2,2022-08-01,13782
Processo,2022-08-01,2023-03-17,SP,SP,26,2,2022-08-01,13783
Processo,2022-08-01,2023-03-17,SP,SP,26,2,2022-08-01,13784
Processo,2022-08-12,2022-10-04,SP,SP,26,2,2022-08-12,13785
Processo,2022-08-12,2022-10-04,SP,SP,26,2,2022-08-12,13786
Processo,2022-09-13,,SP,SP,26,2,2022-12-12,13787
Processo,2022-08-10,2022-10-01,SP,SP,26,2,2022-08-10,13788
Processo,2022-10-19,2022-10-30,SP,SP,26,2,2022-10-19,13789
Processo,2022-08-11,2022-12-06,SP,SP,26,2,2022-08-11,13790
Processo,2022-08-11,2022-12-06,SP,SP,26,2,2022-08-11,13791
Processo,2022-08-11,2022-12-06,SP,SP,26,2,2022-08-11,13792
Processo,2022-08-11,2022-12-06,SP,SP,26,2,2022-08-11,13793
Processo,2022-09-30,2022-10-12,SP,SP,26,2,2022-09-30,13794
Processo,2022-08-12,2022-09-27,SP,SP,26,2,2022-08-12,13795
Processo,2022-08-08,2022-09-28,SP,SP,26,2,2022-08-08,13796
Processo,2022-08-08,2022-09-28,SP,SP,26,2,2022-08-08,13797
Processo,2022-08-12,2022-12-07,SP,SP,26,2,2022-08-12,13798
Processo,2022-08-12,2022-12-07,SP,SP,26,2,2022-08-12,13799
Processo,2022-08-12,2022-12-07,SP,SP,26,2,2022-08-12,13800
Processo,2022-08-12,2022-12-07,SP,SP,26,2,2022-08-12,13801
Processo,2022-08-12,2022-12-07,SP,SP,26,2,2022-08-12,13802
Processo,2022-08-04,2022-09-25,SP,SP,26,2,2022-08-04,13803
Processo,2022-08-04,2022-09-25,SP,SP,26,2,2022-08-04,13804
Processo,2022-08-15,2022-11-01,SP,SP,26,2,2022-08-15,13805
Processo,2022-10-16,2022-10-29,SP,SP,26,2,2022-10-17,13806
Processo,2022-08-15,2022-12-07,SP,SP,26,2,2022-08-15,13807
Processo,2022-08-15,2022-12-07,SP,SP,26,2,2022-08-15,13808
Processo,2022-08-15,2022-12-07,SP,SP,26,2,2022-08-15,13809
Processo,2022-08-15,2022-12-07,SP,SP,26,2,2022-08-15,13810
Processo,2022-08-09,2022-12-11,SP,SP,26,2,2022-08-09,13811
Processo,2022-08-08,2022-10-17,SP,SP,26,2,2022-08-08,13812
Processo,2022-08-15,2022-10-17,SP,SP,26,2,2022-08-15,13813
Processo,2022-08-20,2022-09-13,SP,SP,26,2,2022-08-20,13814
Processo,2022-08-20,2022-09-13,SP,SP,26,2,2022-08-20,13815
Processo,2022-08-26,2023-04-19,SP,SP,26,2,2023-01-30,13816
Processo,2022-08-08,2022-11-01,SP,SP,26,2,2022-08-08,13817
Processo,2022-08-12,2022-09-29,SP,SP,26,2,2022-08-12,13818
Processo,2022-09-29,2022-10-07,SP,SP,26,2,2022-09-30,13819
Processo,2022-10-02,2022-10-21,SP,SP,26,2,2022-10-02,13820
Processo,2022-09-13,2023-06-27,SP,SP,26,2,2022-09-13,13821
Processo,2022-09-13,2023-06-27,SP,SP,26,2,2022-09-13,13822
Processo,2022-09-13,2023-06-27,SP,SP,26,2,2022-09-13,13823
Processo,2022-09-13,2023-06-27,SP,SP,26,2,2022-09-13,13824
Processo,2022-09-13,2023-06-27,SP,SP,26,2,2022-09-13,13825
Processo,2022-09-24,2022-10-11,SP,SP,26,2,2022-09-24,13826
Processo,2022-08-12,2022-12-14,SP,SP,26,2,2022-08-12,13827
Processo,2022-08-12,2022-12-14,SP,SP,26,2,2022-08-12,13828
Processo,2022-08-15,2022-10-03,SP,SP,26,2,2022-08-15,13829
Processo,2022-09-15,2022-10-14,SP,SP,26,2,2022-09-15,13830
Processo,2022-09-15,2022-10-14,SP,SP,26,2,2022-09-15,13831
Processo,2022-08-13,2022-12-08,SP,SP,26,2,2022-08-14,13832
Processo,2022-08-13,2022-12-08,SP,SP,26,2,2022-08-14,13833
Processo,2022-08-13,2022-12-08,SP,SP,26,2,2022-08-14,13834
Processo,2022-08-15,2022-12-12,SP,SP,26,2,2022-11-18,13835
Processo,2022-08-15,2022-12-12,SP,SP,26,2,2022-11-18,13836
Processo,2022-08-15,2022-12-12,SP,SP,26,2,2022-11-18,13837
Processo,2022-10-04,2022-12-05,SP,SP,26,2,2022-10-04,13838
Processo,2022-08-31,2022-12-05,SP,SP,26,2,2022-08-31,13839
Processo,2022-08-31,2022-12-05,SP,SP,26,2,2022-08-31,13840
Processo,2022-08-31,2022-12-05,SP,SP,26,2,2022-08-31,13841
Processo,2022-08-31,2022-12-05,SP,SP,26,2,2022-08-31,13842
Processo,2022-08-10,2022-12-14,SP,SP,26,2,2022-08-10,13843
Processo,2022-09-24,2022-10-25,SP,SP,26,2,2022-09-24,13844
Processo,2022-08-23,2022-10-07,SP,SP,26,2,2022-08-23,13845
Processo,2022-08-23,2022-10-07,SP,SP,26,2,2022-08-23,13846
Processo,2022-08-12,2022-09-28,SP,SP,26,2,2022-08-12,13847
Processo,2022-08-09,2022-09-28,SP,SP,26,2,2022-08-09,13848
Processo,2022-09-16,2022-10-08,SP,SP,26,2,2022-09-16,13849
Processo,2022-08-12,2022-09-28,SP,SP,26,2,2022-08-12,13850
Processo,2022-08-14,2022-10-10,SP,SP,26,2,2022-08-14,13851
Processo,2022-09-13,2022-10-14,SP,SP,26,2,2022-09-14,13852
Processo,2022-09-12,2022-12-14,SP,SP,26,2,2022-09-12,13853
Processo,2022-09-19,2022-10-26,SP,SP,26,2,2022-09-19,13854
Processo,2022-09-19,2022-10-26,SP,SP,26,2,2022-09-19,13855
Processo,2022-09-19,2022-10-26,SP,SP,26,2,2022-09-19,13856
Processo,2022-09-13,,SP,SP,26,2,2022-11-25,13857
Processo,2022-09-13,,SP,SP,26,2,2022-11-25,13858
Processo,2022-08-12,2022-09-29,SP,SP,26,2,2022-08-12,13859
Processo,2022-08-15,2022-09-30,SP,SP,26,2,2022-08-15,13860
Processo,2022-08-15,2022-09-30,SP,SP,26,2,2022-08-15,13861
Processo,2022-08-13,2022-11-18,SP,SP,26,2,2022-08-13,13862
Processo,2022-08-30,2022-10-04,SP,SP,26,2,2022-08-30,13863
Processo,2022-09-13,2023-05-29,SP,SP,26,2,2022-09-13,13864
Processo,2022-08-15,2022-10-01,SP,SP,26,2,2022-08-15,13865
Processo,2022-08-15,2022-10-01,SP,SP,26,2,2022-08-15,13866
Processo,2022-09-30,2022-10-10,SP,SP,26,2,2022-09-30,13867
Processo,2022-08-12,2022-09-25,SP,SP,26,2,2022-08-12,13868
Processo,2022-08-10,2022-12-12,SP,SP,26,2,2022-08-10,13869
Processo,2022-09-29,,SP,SP,26,2,2023-08-15,13870
Processo,2022-09-29,,SP,SP,26,2,2023-08-15,13871
Processo,2022-09-29,,SP,SP,26,2,2023-08-15,13872
Processo,2022-09-06,2022-10-07,SP,SP,26,2,2022-09-06,13873
Processo,2022-09-03,2022-09-25,SP,SP,26,2,2022-09-03,13874
Processo,2022-09-03,2022-09-25,SP,SP,26,2,2022-09-03,13875
Processo,2022-09-13,2023-10-30,SP,SP,26,2,2022-09-13,13876
Processo,2022-09-13,2023-10-30,SP,SP,26,2,2022-09-13,13877
Processo,2022-09-13,2023-10-30,SP,SP,26,2,2022-09-13,13878
Processo,2022-09-13,2023-10-30,SP,SP,26,2,2022-09-13,13879
