DT_GERACAO;HH_GERACAO;ANO_ELEICAO;DS_IDENTIFICACAO_RECURSO;NR_RECURSO;DT_AUTUACAO;DT_BAIXA;NR_PROCESSO_ORIGEM;SG_UF_TRIBUNAL_ORIGEM;NR_INSTANCIA_ORIGEM;SG_UF_TRIBUNAL;NR_INSTANCIA;DT_DISTRIBUICAO;CD_TIPO_DISTRIBUICAO;DS_TIPO_DISTRIBUICAO;CD_RELATOR;NM_RELATOR;CD_TIPO_CARGO_RELATOR;DS_TIPO_CARGO_RELATOR;CD_CLASSE;SG_CLASSE;DS_CLASSE;CD_ASSUNTO_PRINCIPAL;DS_ASSUNTO_PRINCIPAL;DS_TIPO_RECURSO;DS_NATUREZA_RECURSO;ST_CONCLUSO;QT_DECISOES;DT_ULTIMA_DECISAO;DS_ULTIMA_DECISAO
03/12/2023;05:06:19;2022;Processo;37654665;13/09/2022;;0603139-81.2022.6.09.0000;GO;9;GO;2;13/09/2022;;;3;ALESSANDRA GONTIJO DO AMARAL - Juiz de Direito 2;3;Magistrado;12193;PCE;PRESTAÇÃO DE CONTAS ELEITORAIS;11630;Cargo - Deputado Estadual;Agravo;Externo;1;2;13/nov/23;
03/12/2023;05:06:19;2022;Processo;37623815;13/09/2022;;0603139-81.2022.6.09.0000;GO;9;GO;2;13/09/2022;;;3;ALESSANDRA GONTIJO DO AMARAL - Juiz de Direito 2;3;Magistrado;12193;PCE;PRESTAÇÃO DE CONTAS ELEITORAIS;11630;Cargo - Deputado Estadual;Embargos de Declaração;Interno;1;2;13/nov/23;
03/12/2023;05:06:19;2022;Processo;37492874;04/10/2022;20/03/2023;0603539-95.2022.6.09.0000;GO;9;GO;2;10/02/2023;;;5;ANA CLÁUDIA VELOSO MAGALHÃES - Juiz de Direito 1;4;Magistrado;11541;Rp;REPRESENTAÇÃO;11668;Propaganda Política - Propaganda Eleitoral - Folhetos/Volantes/Santinhos/Impressos;Agravo;Externo;0;5;12/jan/23;
03/12/2023;05:06:19;2022;Processo;37440665;04/10/2022;20/03/2023;0603539-95.2022.6.09.0000;GO;9;GO;2;10/02/2023;;;5;ANA CLÁUDIA VELOSO MAGALHÃES - Juiz de Direito 1;4;Magistrado;11541;Rp;REPRESENTAÇÃO;11668;Propaganda Política - Propaganda Eleitoral - Folhetos/Volantes/Santinhos/Impressos;Recurso;Interno;0;5;12/jan/23;
03/12/2023;05:06:19;2022;Processo;37188811;04/10/2022;20/03/2023;0603539-95.2022.6.09.0000;GO;9;GO;2;10/02/2023;;;5;ANA CLÁUDIA VELOSO MAGALHÃES - Juiz de Direito 1;4;Magistrado;11541;Rp;REPRESENTAÇÃO;11668;Propaganda Política - Propaganda Eleitoral - Folhetos/Volantes/Santinhos/Impressos;Recurso;Interno;0;5;12/jan/23;
03/12/2023;05:06:19;2022;Processo;37189155;04/10/2022;26/12/2022;0603665-48.2022.6.09.0000;GO;9;GO;2;20/12/2022;;;8;ADENIR TEIXEIRA PERES JÚNIOR - Jurista 2;13;Magistrado;11541;Rp;REPRESENTAÇÃO;11668;Propaganda Política - Propaganda Eleitoral - Folhetos/Volantes/Santinhos/Impressos;Recurso;Interno;0;3;22/nov/22;
03/12/2023;05:06:19;2022;Processo;37193425;04/10/2022;28/11/2022;0603625-66.2022.6.09.0000;GO;9;GO;2;04/10/2022;;;44;MARK YSHIDA BRANDÃO - Juiz Auxiliar 1;54;Magistrado;11541;Rp;REPRESENTAÇÃO;11668;Propaganda Política - Propaganda Eleitoral - Folhetos/Volantes/Santinhos/Impressos;Recurso;Interno;0;3;23/nov/22;
03/12/2023;05:06:19;2022;Processo;37624033;13/09/2022;;0603008-09.2022.6.09.0000;GO;9;GO;2;13/09/2022;;;6;MÁRCIO ANTÔNIO DE SOUSA MORAES JÚNIOR - Jurista 1;11;Magistrado;12193;PCE;PRESTAÇÃO DE CONTAS ELEITORAIS;11631;Cargo - Deputado Federal;Embargos de Declaração;Interno;0;2;27/jul/23;
03/12/2023;05:06:19;2022;Processo;37569870;13/09/2022;;0603008-09.2022.6.09.0000;GO;9;GO;2;13/09/2022;;;6;MÁRCIO ANTÔNIO DE SOUSA MORAES JÚNIOR - Jurista 1;11;Magistrado;12193;PCE;PRESTAÇÃO DE CONTAS ELEITORAIS;11631;Cargo - Deputado Federal;Agravo;Externo;0;2;27/jul/23;
03/12/2023;05:06:19;2022;Processo;37569871;13/09/2022;;0603008-09.2022.6.09.0000;GO;9;GO;2;13/09/2022;;;6;MÁRCIO ANTÔNIO DE SOUSA MORAES JÚNIOR - Jurista 1;11;Magistrado;12193;PCE;PRESTAÇÃO DE CONTAS ELEITORAIS;11631;Cargo - Deputado Federal;Agravo;Externo;0;2;27/jul/23;
03/12/2023;05:06:19;2022;Processo;37188962;04/10/2022;26/12/2022;0603501-83.2022.6.09.0000;GO;9;GO;2;04/10/2022;;;45;Juiz Auxiliar 2;55;Magistrado;11541;Rp;REPRESENTAÇÃO;11668;Propaganda Política - Propaganda Eleitoral - Folhetos/Volantes/Santinhos/Impressos;Recurso;Interno;0;3;07-DEC-22;
03/12/2023;05:06:19;2022;Processo;37663720;01/11/2022;18/10/2023;0603723-51.2022.6.09.0000;GO;9;GO;2;01/11/2022;;;6;MÁRCIO ANTÔNIO DE SOUSA MORAES JÚNIOR - Jurista 1;11;Magistrado;12193;PCE;PRESTAÇÃO DE CONTAS ELEITORAIS;11631;Cargo - Deputado Federal;Agravo;Externo;0;3;27-SEP-23;
03/12/2023;05:06:19;2022;Processo;37567185;01/11/2022;18/10/2023;0603723-51.2022.6.09.0000;GO;9;GO;2;01/11/2022;;;6;MÁRCIO ANTÔNIO DE SOUSA MORAES JÚNIOR - Jurista 1;11;Magistrado;12193;PCE;PRESTAÇÃO DE CONTAS ELEITORAIS;11631;Cargo - Deputado Federal;Embargos de Declaração;Interno;0;3;27-SEP-23;
03/12/2023;05:06:19;2022;Processo;37188658;04/10/2022;15/11/2023;0603609-15.2022.6.09.0000;GO;9;GO;2;27/10/2023;;;3;ALESSANDRA GONTIJO DO AMARAL - Juiz de Direito 2;3;Magistrado;156;CumSen;CUMPRIMENTO DE SENTENÇA;12366;Execução - Cumprimento de Sentença;Recurso;Interno;0;3;07-DEC-22;
03/12/2023;05:06:19;2022;Processo;37188657;04/10/2022;15/11/2023;0603609-15.2022.6.09.0000;GO;9;GO;2;27/10/2023;;;3;ALESSANDRA GONTIJO DO AMARAL - Juiz de Direito 2;3;Magistrado;156;CumSen;CUMPRIMENTO DE SENTENÇA;12366;Execução - Cumprimento de Sentença;Recurso;Interno;0;3;07-DEC-22;
03/12/2023;05:06:19;2022;Processo;37189363;04/10/2022;;0603619-59.2022.6.09.0000;GO;9;GO;2;21/12/2022;;;8;ADENIR TEIXEIRA PERES JÚNIOR - Jurista 2;13;Magistrado;156;CumSen;CUMPRIMENTO DE SENTENÇA;12366;Execução - Cumprimento de Sentença;Recurso;Interno;0;3;26-APR-23;
03/12/2023;05:06:19;2022;Processo;37505976;04/10/2022;;0603491-39.2022.6.09.0000;GO;9;GO;2;22/12/2022;;;4;CARLOS AUGUSTO TÔRRES NOBRE - Juiz Federal;14;Magistrado;11541;Rp;REPRESENTAÇÃO;11668;Propaganda Política - Propaganda Eleitoral - Folhetos/Volantes/Santinhos/Impressos;Agravo;Externo;1;8;22-FEB-23;
03/12/2023;05:06:19;2022;Processo;37456272;04/10/2022;;0603491-39.2022.6.09.0000;GO;9;GO;2;22/12/2022;;;4;CARLOS AUGUSTO TÔRRES NOBRE - Juiz Federal;14;Magistrado;11541;Rp;REPRESENTAÇÃO;11668;Propaganda Política - Propaganda Eleitoral - Folhetos/Volantes/Santinhos/Impressos;Recurso;Interno;1;8;22-FEB-23;
03/12/2023;05:06:19;2022;Processo;37418323;04/10/2022;;0603491-39.2022.6.09.0000;GO;9;GO;2;22/12/2022;;;4;CARLOS AUGUSTO TÔRRES NOBRE - Juiz Federal;14;Magistrado;11541;Rp;REPRESENTAÇÃO;11668;Propaganda Política - Propaganda Eleitoral - Folhetos/Volantes/Santinhos/Impressos;Recurso;Interno;1;8;22-FEB-23;
03/12/2023;05:06:19;2022;Processo;37380953;04/10/2022;;0603491-39.2022.6.09.0000;GO;9;GO;2;22/12/2022;;;4;CARLOS AUGUSTO TÔRRES NOBRE - Juiz Federal;14;Magistrado;11541;Rp;REPRESENTAÇÃO;11668;Propaganda Política - Propaganda Eleitoral - Folhetos/Volantes/Santinhos/Impressos;Embargos de Declaração;Interno;1;8;22-FEB-23;
03/12/2023;05:06:19;2022;Processo;37606448;04/10/2022;17/08/2023;0603586-69.2022.6.09.0000;GO;9;GO;2;20/12/2022;;;7;AMÉLIA MARTINS DE ARAÚJO - Vice-Presidente;7;Magistrado;11541;Rp;REPRESENTAÇÃO;11668;Propaganda Política - Propaganda Eleitoral - Folhetos/Volantes/Santinhos/Impressos;Agravo;Externo;0;3;06/jul/23;
03/12/2023;05:06:19;2022;Processo;37558779;04/10/2022;17/08/2023;0603586-69.2022.6.09.0000;GO;9;GO;2;20/12/2022;;;7;AMÉLIA MARTINS DE ARAÚJO - Vice-Presidente;7;Magistrado;11541;Rp;REPRESENTAÇÃO;11668;Propaganda Política - Propaganda Eleitoral - Folhetos/Volantes/Santinhos/Impressos;Recurso;Interno;0;3;06/jul/23;
03/12/2023;05:06:19;2022;Processo;37456123;04/10/2022;17/08/2023;0603586-69.2022.6.09.0000;GO;9;GO;2;20/12/2022;;;7;AMÉLIA MARTINS DE ARAÚJO - Vice-Presidente;7;Magistrado;11541;Rp;REPRESENTAÇÃO;11668;Propaganda Política - Propaganda Eleitoral - Folhetos/Volantes/Santinhos/Impressos;Recurso;Interno;0;3;06/jul/23;
03/12/2023;05:06:19;2022;Processo;37456126;04/10/2022;17/08/2023;0603586-69.2022.6.09.0000;GO;9;GO;2;20/12/2022;;;7;AMÉLIA MARTINS DE ARAÚJO - Vice-Presidente;7;Magistrado;11541;Rp;REPRESENTAÇÃO;11668;Propaganda Política - Propaganda Eleitoral - Folhetos/Volantes/Santinhos/Impressos;Recurso;Interno;0;3;06/jul/23;
03/12/2023;05:06:19;2022;Processo;37448982;04/10/2022;17/08/2023;0603586-69.2022.6.09.0000;GO;9;GO;2;20/12/2022;;;7;AMÉLIA MARTINS DE ARAÚJO - Vice-Presidente;7;Magistrado;11541;Rp;REPRESENTAÇÃO;11668;Propaganda Política - Propaganda Eleitoral - Folhetos/Volantes/Santinhos/Impressos;Recurso;Interno;0;3;06/jul/23;
03/12/2023;05:06:19;2022;Processo;37177136;12/08/2022;14/02/2023;0601046-48.2022.6.09.0000;GO;9;GO;2;12/08/2022;;;5;ANA CLÁUDIA VELOSO MAGALHÃES - Juiz de Direito 1;4;Magistrado;11532;RCand;REGISTRO DE CANDIDATURA;11618;Registro de Candidatura - RRC - Candidato;Recurso Ordinário;Externo;0;5;29-SEP-22;
03/12/2023;05:06:19;2022;Processo;37124708;12/08/2022;14/02/2023;0601046-48.2022.6.09.0000;GO;9;GO;2;12/08/2022;;;5;ANA CLÁUDIA VELOSO MAGALHÃES - Juiz de Direito 1;4;Magistrado;11532;RCand;REGISTRO DE CANDIDATURA;11618;Registro de Candidatura - RRC - Candidato;Agravo Regimental;Interno;0;5;29-SEP-22;
03/12/2023;05:06:19;2022;Processo;37109745;12/08/2022;14/02/2023;0601046-48.2022.6.09.0000;GO;9;GO;2;12/08/2022;;;5;ANA CLÁUDIA VELOSO MAGALHÃES - Juiz de Direito 1;4;Magistrado;11532;RCand;REGISTRO DE CANDIDATURA;11618;Registro de Candidatura - RRC - Candidato;Impugnação;Interno;0;5;29-SEP-22;
03/12/2023;05:06:19;2022;Processo;37109747;12/08/2022;14/02/2023;0601046-48.2022.6.09.0000;GO;9;GO;2;12/08/2022;;;5;ANA CLÁUDIA VELOSO MAGALHÃES - Juiz de Direito 1;4;Magistrado;11532;RCand;REGISTRO DE CANDIDATURA;11618;Registro de Candidatura - RRC - Candidato;Impugnação;Interno;0;5;29-SEP-22;
03/12/2023;05:06:19;2022;Processo;37188826;21/09/2022;;0603323-37.2022.6.09.0000;GO;9;GO;2;04/04/2023;;;3;ALESSANDRA GONTIJO DO AMARAL - Juiz de Direito 2;3;Magistrado;11541;Rp;REPRESENTAÇÃO;11653;Propaganda Política - Propaganda Eleitoral - Adesivo;Recurso;Interno;0;5;18/nov/22;
03/12/2023;05:06:19;2022;Processo;37473661;04/10/2022;23/05/2023;0603513-97.2022.6.09.0000;GO;9;GO;2;03/02/2023;;;5;ANA CLÁUDIA VELOSO MAGALHÃES - Juiz de Direito 1;4;Magistrado;11541;Rp;REPRESENTAÇÃO;11668;Propaganda Política - Propaganda Eleitoral - Folhetos/Volantes/Santinhos/Impressos;Agravo de Instrumento;Externo;0;7;16-MAY-23;
03/12/2023;05:06:19;2022;Processo;37201750;04/10/2022;23/05/2023;0603513-97.2022.6.09.0000;GO;9;GO;2;03/02/2023;;;5;ANA CLÁUDIA VELOSO MAGALHÃES - Juiz de Direito 1;4;Magistrado;11541;Rp;REPRESENTAÇÃO;11668;Propaganda Política - Propaganda Eleitoral - Folhetos/Volantes/Santinhos/Impressos;Recurso;Interno;0;7;16-MAY-23;
03/12/2023;05:06:19;2022;Processo;37174531;14/08/2022;09/01/2023;0601780-96.2022.6.09.0000;GO;9;GO;2;14/08/2022;;;5;ANA CLÁUDIA VELOSO MAGALHÃES - Juiz de Direito 1;4;Magistrado;11532;RCand;REGISTRO DE CANDIDATURA;11618;Registro de Candidatura - RRC - Candidato;Agravo Regimental;Interno;0;3;05-DEC-22;
03/12/2023;05:06:19;2022;Processo;37122081;14/08/2022;09/01/2023;0601780-96.2022.6.09.0000;GO;9;GO;2;14/08/2022;;;5;ANA CLÁUDIA VELOSO MAGALHÃES - Juiz de Direito 1;4;Magistrado;11532;RCand;REGISTRO DE CANDIDATURA;11618;Registro de Candidatura - RRC - Candidato;Agravo Regimental;Interno;0;3;05-DEC-22;
03/12/2023;05:06:19;2022;Processo;37122082;14/08/2022;09/01/2023;0601780-96.2022.6.09.0000;GO;9;GO;2;14/08/2022;;;5;ANA CLÁUDIA VELOSO MAGALHÃES - Juiz de Direito 1;4;Magistrado;11532;RCand;REGISTRO DE CANDIDATURA;11618;Registro de Candidatura - RRC - Candidato;Agravo Regimental;Interno;0;3;05-DEC-22;
03/12/2023;05:06:19;2022;Processo;37168424;14/09/2022;19/10/2022;0603254-05.2022.6.09.0000;GO;9;GO;2;14/09/2022;;;46;LAUDO NATEL MATEUS - Juiz Auxiliar 3;56;Magistrado;12625;DR;DIREITO DE RESPOSTA;11679;Propaganda Política - Propaganda Eleitoral - Internet;Embargos de Declaração;Interno;0;7;25-SEP-22;
03/12/2023;05:06:19;2022;Processo;37099729;14/08/2022;07/10/2022;0601764-45.2022.6.09.0000;GO;9;GO;2;14/08/2022;;;4;Juiz Federal;14;Magistrado;11532;RCand;REGISTRO DE CANDIDATURA;11618;Registro de Candidatura - RRC - Candidato;Embargos de Declaração;Interno;0;4;13-SEP-22;
03/12/2023;05:06:19;2022;Processo;37190464;04/10/2022;30/11/2022;0603657-71.2022.6.09.0000;GO;9;GO;2;04/10/2022;;;44;MARK YSHIDA BRANDÃO - Juiz Auxiliar 1;54;Magistrado;11541;Rp;REPRESENTAÇÃO;11668;Propaganda Política - Propaganda Eleitoral - Folhetos/Volantes/Santinhos/Impressos;Recurso;Interno;0;3;23/nov/22;
03/12/2023;05:06:19;2022;Processo;37190953;04/10/2022;26/12/2022;0603571-03.2022.6.09.0000;GO;9;GO;2;04/10/2022;;;46;LAUDO NATEL MATEUS - Juiz Auxiliar 3;56;Magistrado;11541;Rp;REPRESENTAÇÃO;11668;Propaganda Política - Propaganda Eleitoral - Folhetos/Volantes/Santinhos/Impressos;Recurso;Interno;0;3;16-DEC-22;
03/12/2023;05:06:19;2022;Processo;37190947;04/10/2022;25/11/2022;0603593-61.2022.6.09.0000;GO;9;GO;2;06/10/2022;;;44;MARK YSHIDA BRANDÃO - Juiz Auxiliar 1;54;Magistrado;11541;Rp;REPRESENTAÇÃO;11668;Propaganda Política - Propaganda Eleitoral - Folhetos/Volantes/Santinhos/Impressos;Recurso;Interno;0;3;22/nov/22;
03/12/2023;05:06:19;2022;Processo;37167918;14/08/2022;11/11/2022;0601765-30.2022.6.09.0000;GO;9;GO;2;14/08/2022;;;4;Juiz Federal;14;Magistrado;11532;RCand;REGISTRO DE CANDIDATURA;12044;Registro de Candidatura - DRAP Partido/Coligação;Agravo;Externo;0;4;27-SEP-22;
03/12/2023;05:06:19;2022;Processo;37129662;14/08/2022;11/11/2022;0601765-30.2022.6.09.0000;GO;9;GO;2;14/08/2022;;;4;Juiz Federal;14;Magistrado;11532;RCand;REGISTRO DE CANDIDATURA;12044;Registro de Candidatura - DRAP Partido/Coligação;Agravo;Externo;0;4;27-SEP-22;
03/12/2023;05:06:19;2022;Processo;37177211;12/08/2022;16/12/2022;0601566-08.2022.6.09.0000;GO;9;GO;2;12/08/2022;;;5;ANA CLÁUDIA VELOSO MAGALHÃES - Juiz de Direito 1;4;Magistrado;11532;RCand;REGISTRO DE CANDIDATURA;11618;Registro de Candidatura - RRC - Candidato;Recurso;Interno;0;4;05-DEC-22;
03/12/2023;05:06:19;2022;Processo;37177210;12/08/2022;16/12/2022;0601566-08.2022.6.09.0000;GO;9;GO;2;12/08/2022;;;5;ANA CLÁUDIA VELOSO MAGALHÃES - Juiz de Direito 1;4;Magistrado;11532;RCand;REGISTRO DE CANDIDATURA;11618;Registro de Candidatura - RRC - Candidato;Embargos de Declaração;Interno;0;4;05-DEC-22;
03/12/2023;05:06:19;2022;Processo;37121547;12/08/2022;16/12/2022;0601566-08.2022.6.09.0000;GO;9;GO;2;12/08/2022;;;5;ANA CLÁUDIA VELOSO MAGALHÃES - Juiz de Direito 1;4;Magistrado;11532;RCand;REGISTRO DE CANDIDATURA;11618;Registro de Candidatura - RRC - Candidato;Embargos de Declaração;Interno;0;4;05-DEC-22;
03/12/2023;05:06:19;2022;Processo;37117786;04/08/2022;11/10/2022;0600705-22.2022.6.09.0000;GO;9;GO;2;04/08/2022;;;4;Juiz Federal;14;Magistrado;11532;RCand;REGISTRO DE CANDIDATURA;11618;Registro de Candidatura - RRC - Candidato;Agravo Regimental;Interno;0;4;13-SEP-22;
03/12/2023;05:06:19;2022;Processo;37117787;04/08/2022;11/10/2022;0600705-22.2022.6.09.0000;GO;9;GO;2;04/08/2022;;;4;Juiz Federal;14;Magistrado;11532;RCand;REGISTRO DE CANDIDATURA;11618;Registro de Candidatura - RRC - Candidato;Agravo Regimental;Interno;0;4;13-SEP-22;
03/12/2023;05:06:19;2022;Processo;37076361;09/08/2022;16/09/2022;0600923-50.2022.6.09.0000;GO;9;GO;2;09/08/2022;;;4;Juiz Federal;14;Magistrado;11532;RCand;REGISTRO DE CANDIDATURA;11618;Registro de Candidatura - RRC - Candidato;Impugnação;Interno;0;1;08-SEP-22;
03/12/2023;05:06:19;2022;Processo;37076356;09/08/2022;16/09/2022;0600923-50.2022.6.09.0000;GO;9;GO;2;09/08/2022;;;4;Juiz Federal;14;Magistrado;11532;RCand;REGISTRO DE CANDIDATURA;11618;Registro de Candidatura - RRC - Candidato;Impugnação;Interno;0;1;08-SEP-22;
03/12/2023;05:06:19;2022;Processo;37076357;09/08/2022;16/09/2022;0600923-50.2022.6.09.0000;GO;9;GO;2;09/08/2022;;;4;Juiz Federal;14;Magistrado;11532;RCand;REGISTRO DE CANDIDATURA;11618;Registro de Candidatura - RRC - Candidato;Impugnação;Interno;0;1;08-SEP-22;
03/12/2023;05:06:19;2022;Processo;37086691;10/08/2022;23/09/2022;0600985-90.2022.6.09.0000;GO;9;GO;2;10/08/2022;;;46;LAUDO NATEL MATEUS - Juiz Auxiliar 3;56;Magistrado;11541;Rp;REPRESENTAÇÃO;11663;Propaganda Política - Propaganda Eleitoral - Conduta Vedada a Emissora de Rádio/Televisão na Programação Normal;Recurso;Interno;0;6;08-SEP-22;
03/12/2023;05:06:19;2022;Processo;37119045;04/08/2022;25/09/2022;0600711-29.2022.6.09.0000;GO;9;GO;2;04/08/2022;;;4;Juiz Federal;14;Magistrado;11532;RCand;REGISTRO DE CANDIDATURA;11618;Registro de Candidatura - RRC - Candidato;Embargos de Declaração;Interno;0;2;19-SEP-22;
03/12/2023;05:06:19;2022;Processo;37121908;12/08/2022;14/10/2022;0601486-44.2022.6.09.0000;GO;9;GO;2;24/09/2022;;;6;MÁRCIO ANTÔNIO DE SOUSA MORAES JÚNIOR - Jurista 1;11;Magistrado;11532;RCand;REGISTRO DE CANDIDATURA;11618;Registro de Candidatura - RRC - Candidato;Agravo Regimental;Interno;0;3;11-OCT-22;
03/12/2023;05:06:19;2022;Processo;37121909;12/08/2022;14/10/2022;0601486-44.2022.6.09.0000;GO;9;GO;2;24/09/2022;;;6;MÁRCIO ANTÔNIO DE SOUSA MORAES JÚNIOR - Jurista 1;11;Magistrado;11532;RCand;REGISTRO DE CANDIDATURA;11618;Registro de Candidatura - RRC - Candidato;Agravo Regimental;Interno;0;3;11-OCT-22;
03/12/2023;05:06:19;2022;Processo;37119659;14/08/2022;03/11/2022;0601731-55.2022.6.09.0000;GO;9;GO;2;14/08/2022;;;4;Juiz Federal;14;Magistrado;11532;RCand;REGISTRO DE CANDIDATURA;11618;Registro de Candidatura - RRC - Candidato;Embargos de Declaração;Interno;0;7;13-SEP-22;
03/12/2023;05:06:19;2022;Processo;37497208;04/10/2022;24/08/2023;0603594-46.2022.6.09.0000;GO;9;GO;2;10/02/2023;;;6;MÁRCIO ANTÔNIO DE SOUSA MORAES JÚNIOR - Jurista 1;11;Magistrado;11541;Rp;REPRESENTAÇÃO;11668;Propaganda Política - Propaganda Eleitoral - Folhetos/Volantes/Santinhos/Impressos;Agravo de Instrumento;Externo;0;5;12/jan/23;
03/12/2023;05:06:19;2022;Processo;37194747;04/10/2022;24/08/2023;0603594-46.2022.6.09.0000;GO;9;GO;2;10/02/2023;;;6;MÁRCIO ANTÔNIO DE SOUSA MORAES JÚNIOR - Jurista 1;11;Magistrado;11541;Rp;REPRESENTAÇÃO;11668;Propaganda Política - Propaganda Eleitoral - Folhetos/Volantes/Santinhos/Impressos;Recurso;Interno;0;5;12/jan/23;
03/12/2023;05:06:19;2022;Processo;37557183;08/11/2022;12/07/2023;0603803-15.2022.6.09.0000;GO;9;GO;2;29/12/2022;;;3;ALESSANDRA GONTIJO DO AMARAL - Juiz de Direito 2;3;Magistrado;12630;RepEsp;REPRESENTAÇÃO ESPECIAL;12063;Conduta Vedada ao Agente Público;Embargos de Declaração;Interno;0;3;20/jun/23;
03/12/2023;05:06:19;2022;Processo;37380976;04/10/2022;04/05/2023;0603596-16.2022.6.09.0000;GO;9;GO;2;22/12/2022;;;8;ADENIR TEIXEIRA PERES JÚNIOR - Jurista 2;13;Magistrado;11541;Rp;REPRESENTAÇÃO;11668;Propaganda Política - Propaganda Eleitoral - Folhetos/Volantes/Santinhos/Impressos;Recurso;Interno;0;3;18-DEC-22;
03/12/2023;05:06:19;2022;Processo;37172944;20/09/2022;03/04/2023;0603287-92.2022.6.09.0000;GO;9;GO;2;20/09/2022;;;44;MARK YSHIDA BRANDÃO - Juiz Auxiliar 1;54;Magistrado;11541;Rp;REPRESENTAÇÃO;11681;Propaganda Política - Propaganda Eleitoral - Outdoors;Recurso;Interno;0;4;16/nov/22;
03/12/2023;05:06:19;2022;Processo;37519067;04/10/2022;24/08/2023;0603656-86.2022.6.09.0000;GO;9;GO;2;30/12/2022;;;8;ADENIR TEIXEIRA PERES JÚNIOR - Jurista 2;13;Magistrado;11541;Rp;REPRESENTAÇÃO;11668;Propaganda Política - Propaganda Eleitoral - Folhetos/Volantes/Santinhos/Impressos;Agravo de Instrumento;Externo;0;5;02/mar/23;
03/12/2023;05:06:19;2022;Processo;37190949;04/10/2022;24/08/2023;0603656-86.2022.6.09.0000;GO;9;GO;2;30/12/2022;;;8;ADENIR TEIXEIRA PERES JÚNIOR - Jurista 2;13;Magistrado;11541;Rp;REPRESENTAÇÃO;11668;Propaganda Política - Propaganda Eleitoral - Folhetos/Volantes/Santinhos/Impressos;Recurso;Interno;0;5;02/mar/23;
03/12/2023;05:06:19;2022;Processo;37349335;21/09/2022;;0603337-21.2022.6.09.0000;GO;9;GO;2;26/05/2023;;;5;RODRIGO DE MELO BRUSTOLIN - Juiz de Direito 1;4;Magistrado;156;CumSen;CUMPRIMENTO DE SENTENÇA;12366;Execução - Cumprimento de Sentença;Agravo;Externo;0;7;20/jul/23;
03/12/2023;05:06:19;2022;Processo;37174663;21/09/2022;;0603337-21.2022.6.09.0000;GO;9;GO;2;26/05/2023;;;5;RODRIGO DE MELO BRUSTOLIN - Juiz de Direito 1;4;Magistrado;156;CumSen;CUMPRIMENTO DE SENTENÇA;12366;Execução - Cumprimento de Sentença;Recurso;Interno;0;7;20/jul/23;
03/12/2023;05:06:19;2022;Processo;37478129;04/10/2022;;0603550-27.2022.6.09.0000;GO;9;GO;2;06/10/2023;;;8;ADENIR TEIXEIRA PERES JÚNIOR - Jurista 2;13;Magistrado;11541;Rp;REPRESENTAÇÃO;11668;Propaganda Política - Propaganda Eleitoral - Folhetos/Volantes/Santinhos/Impressos;Agravo;Externo;0;6;12/jan/23;
03/12/2023;05:06:19;2022;Processo;37478130;04/10/2022;;0603550-27.2022.6.09.0000;GO;9;GO;2;06/10/2023;;;8;ADENIR TEIXEIRA PERES JÚNIOR - Jurista 2;13;Magistrado;11541;Rp;REPRESENTAÇÃO;11668;Propaganda Política - Propaganda Eleitoral - Folhetos/Volantes/Santinhos/Impressos;Agravo;Externo;0;6;12/jan/23;
03/12/2023;05:06:19;2022;Processo;37403952;04/10/2022;;0603550-27.2022.6.09.0000;GO;9;GO;2;06/10/2023;;;8;ADENIR TEIXEIRA PERES JÚNIOR - Jurista 2;13;Magistrado;11541;Rp;REPRESENTAÇÃO;11668;Propaganda Política - Propaganda Eleitoral - Folhetos/Volantes/Santinhos/Impressos;Recurso;Interno;0;6;12/jan/23;
03/12/2023;05:06:19;2022;Processo;37201850;04/10/2022;;0603550-27.2022.6.09.0000;GO;9;GO;2;06/10/2023;;;8;ADENIR TEIXEIRA PERES JÚNIOR - Jurista 2;13;Magistrado;11541;Rp;REPRESENTAÇÃO;11668;Propaganda Política - Propaganda Eleitoral - Folhetos/Volantes/Santinhos/Impressos;Recurso;Interno;0;6;12/jan/23;
03/12/2023;05:06:19;2022;Processo;37201851;04/10/2022;;0603550-27.2022.6.09.0000;GO;9;GO;2;06/10/2023;;;8;ADENIR TEIXEIRA PERES JÚNIOR - Jurista 2;13;Magistrado;11541;Rp;REPRESENTAÇÃO;11668;Propaganda Política - Propaganda Eleitoral - Folhetos/Volantes/Santinhos/Impressos;Recurso;Interno;0;6;12/jan/23;
03/12/2023;05:06:19;2022;Processo;37112594;30/08/2022;;0602048-53.2022.6.09.0000;GO;9;GO;2;15/06/2023;;;3;ALESSANDRA GONTIJO DO AMARAL - Juiz de Direito 2;3;Magistrado;156;CumSen;CUMPRIMENTO DE SENTENÇA;12366;Execução - Cumprimento de Sentença;Embargos de Declaração;Interno;0;4;19-SEP-22;
03/12/2023;05:06:19;2022;Processo;37114464;30/08/2022;;0602048-53.2022.6.09.0000;GO;9;GO;2;15/06/2023;;;3;ALESSANDRA GONTIJO DO AMARAL - Juiz de Direito 2;3;Magistrado;156;CumSen;CUMPRIMENTO DE SENTENÇA;12366;Execução - Cumprimento de Sentença;Embargos de Declaração;Interno;0;4;19-SEP-22;
